cd_talhao;dt_hr_local_inicial;cd_equipamento;vl_velocidade;vl_rpm;vl_temperatura_motor;vl_consumo_instantaneo
401;09/11/2021 00:00;642,00;6.1;1773,00;94,00;58.92
401;09/11/2021 00:00;642,00;6.18;1629,00;94,00;60.72
401;09/11/2021 00:00;642,00;6.42;1684,00;93,00;69.43
401;09/11/2021 00:00;642,00;5.9;1768,00;93,00;59.04
401;09/11/2021 00:00;642,00;5.54;1753,00;92,00;59.43
401;09/11/2021 00:00;642,00;6.13;1716,00;91,00;60.83
401;09/11/2021 00:00;642,00;6.12;1745,00;91,00;60.21
401;09/11/2021 00:00;642,00;6.12;1805,00;91,00;60.17
401;09/11/2021 00:00;642,00;5.2;1788,00;91,00;56.48
401;09/11/2021 00:00;642,00;3.52;1679,00;90,00;47.93
401;09/11/2021 00:00;642,00;3.9;1490,00;90,00;45.93
401;09/11/2021 00:00;642,00;6.17;1562,00;90,00;63.08
401;09/11/2021 00:00;642,00;6.15;1602,00;90,00;52.71
401;09/11/2021 00:00;642,00;5.71;1562,00;89,00;60.56
401;09/11/2021 00:00;642,00;6.25;1622,00;89,00;62.44
401;09/11/2021 00:00;642,00;6.49;1633,00;88,00;57.55
401;09/11/2021 00:00;642,00;6.52;1618,00;88,00;62.97
401;09/11/2021 00:00;642,00;5.76;1616,00;87,00;54.31
401;09/11/2021 00:00;642,00;5.56;1590,00;87,00;56.62
401;09/11/2021 00:00;642,00;4.96;1576,00;87,00;52.37
401;09/11/2021 00:00;642,00;5.15;1611,00;87,00;54.08
401;09/11/2021 00:00;642,00;5.32;1594,00;87,00;61.57
401;09/11/2021 00:00;642,00;6.59;1659,00;86,00;50.32
401;09/11/2021 00:00;642,00;4.99;1873,00;86,00;61.75
401;09/11/2021 00:00;642,00;2.88;1789,00;86,00;62.83
*NAO_DEFINIDO*;09/11/2021 00:00;642,00;4.33;1226,00;92,00;44.05
401;09/11/2021 00:00;642,00;4.33;1226,00;92,00;44.05
401;09/11/2021 00:00;642,00;6.09;1543,00;91,00;44.89
401;09/11/2021 00:00;642,00;6.31;1535,00;91,00;50.16
401;09/11/2021 00:00;642,00;6.34;1565,00;91,00;50.12
401;09/11/2021 00:00;642,00;6.3;1554,00;91,00;51.21
401;09/11/2021 00:00;642,00;6.28;1551,00;91,00;50.21
401;09/11/2021 00:00;642,00;6.28;1550,00;91,00;51.69
401;09/11/2021 00:00;642,00;6.28;1549,00;91,00;50.54
401;09/11/2021 00:00;642,00;6.21;1492,00;91,00;52.74
401;09/11/2021 00:00;642,00;6.28;1470,00;91,00;52.6
401;09/11/2021 00:00;642,00;6.41;1662,00;91,00;48.92
401;09/11/2021 00:00;642,00;5.78;1653,00;90,00;50.83
401;09/11/2021 00:00;642,00;5.59;1572,00;90,00;47.21
401;09/11/2021 00:00;642,00;5.54;1570,00;90,00;47.21
401;09/11/2021 00:00;642,00;5.55;1569,00;90,00;48.24
401;09/11/2021 00:00;642,00;5.6;1567,00;89,00;46.63
401;09/11/2021 00:00;642,00;5.51;1565,00;89,00;51.58
401;09/11/2021 00:00;642,00;5.66;1592,00;89,00;43.92
401;09/11/2021 00:00;642,00;5.46;1555,00;89,00;53.12
401;09/11/2021 00:00;642,00;5.57;1566,00;88,00;50.52
401;09/11/2021 00:00;642,00;5.62;1606,00;88,00;47.46
401;09/11/2021 00:00;642,00;5.52;1558,00;88,00;52.05
401;09/11/2021 00:00;642,00;5.35;1561,00;87,00;51.25
401;09/11/2021 00:00;642,00;5.65;1609,00;87,00;49.17
401;09/11/2021 00:00;642,00;5.5;1584,00;87,00;51.55
401;09/11/2021 00:00;642,00;5.5;1578,00;86,00;48.1
401;09/11/2021 00:00;642,00;5.44;1544,00;86,00;49.83
401;09/11/2021 00:00;642,00;5.26;1447,00;86,00;52.87
401;09/11/2021 00:00;642,00;6.08;1549,00;99,00;32.59
401;09/11/2021 00:00;642,00;6.22;1539,00;99,00;52.58
401;09/11/2021 00:00;642,00;6.18;1521,00;99,00;53.79
401;09/11/2021 00:00;642,00;6.25;1528,00;99,00;52.33
401;09/11/2021 00:00;642,00;6.26;1523,00;99,00;51.98
401;09/11/2021 00:00;642,00;6.23;1544,00;99,00;52.23
401;09/11/2021 00:00;642,00;6.18;1532,00;99,00;52.02
401;09/11/2021 00:00;642,00;6.28;1498,00;99,00;55.87
401;09/11/2021 00:00;642,00;6.22;1534,00;99,00;50.33
401;09/11/2021 00:00;642,00;6.16;1507,00;99,00;53.1
401;09/11/2021 00:00;642,00;6.29;1507,00;99,00;51.2
401;09/11/2021 00:00;642,00;6.21;1533,00;99,00;49.71
401;09/11/2021 00:00;642,00;6.23;1557,00;99,00;53.32
401;09/11/2021 00:00;642,00;6.12;1505,00;99,00;56.12
401;09/11/2021 00:00;642,00;6.3;1505,00;99,00;51.25
401;09/11/2021 00:00;642,00;6.19;1515,00;99,00;54.68
401;09/11/2021 00:00;642,00;6.23;1521,00;99,00;50.59
401;09/11/2021 00:00;642,00;6.17;1507,00;99,00;54.68
401;09/11/2021 00:00;642,00;6.26;1524,00;99,00;52.1
401;09/11/2021 00:00;642,00;6.19;1509,00;99,00;51.34
401;09/11/2021 00:00;642,00;6.26;1536,00;99,00;52.16
401;09/11/2021 00:00;642,00;6,00;1540,00;99,00;58.6
401;09/11/2021 00:00;642,00;6.29;1506,00;99,00;50.67
401;09/11/2021 00:00;642,00;6.11;1500,00;99,00;58.68
401;09/11/2021 00:00;642,00;6.21;1493,00;99,00;53.63
401;09/11/2021 00:00;642,00;6.29;1540,00;99,00;50.99
401;09/11/2021 00:00;642,00;6.15;1515,00;99,00;53.29
401;09/11/2021 00:00;642,00;6.18;1526,00;99,00;56.46
401;09/11/2021 00:00;642,00;6.27;1526,00;99,00;52.65
401;09/11/2021 00:00;642,00;6.19;1524,00;99,00;53.39
401;09/11/2021 00:00;642,00;6.05;1517,00;99,00;56.46
401;09/11/2021 00:00;642,00;6.24;1510,00;99,00;53.01
401;09/11/2021 00:00;642,00;6.28;1550,00;99,00;51.97
401;09/11/2021 00:00;642,00;6.12;1519,00;99,00;56.42
401;09/11/2021 00:00;642,00;6.28;1543,00;99,00;50.35
401;09/11/2021 00:00;642,00;6.12;1484,00;99,00;57.67
401;09/11/2021 00:00;642,00;6.29;1528,00;99,00;51.41
401;09/11/2021 00:00;642,00;6.16;1513,00;99,00;54.42
401;09/11/2021 00:00;642,00;6.25;1532,00;99,00;52.27
401;09/11/2021 00:00;642,00;6.25;1531,00;99,00;50.37
401;09/11/2021 00:00;642,00;6.2;1562,00;99,00;52.95
401;09/11/2021 00:00;642,00;6.21;1526,00;98,00;54.07
401;09/11/2021 00:00;642,00;6.21;1515,00;98,00;54.93
401;09/11/2021 00:00;642,00;6.11;1497,00;98,00;54.68
401;09/11/2021 00:00;642,00;6.26;1520,00;97,00;54.41
401;09/11/2021 00:00;642,00;6.17;1514,00;97,00;53.73
401;09/11/2021 00:00;642,00;6.2;1556,00;97,00;55.3
401;09/11/2021 00:00;642,00;6.18;1597,00;97,00;53.12
401;09/11/2021 00:00;642,00;5.2;1292,00;97,00;53.98
401;09/11/2021 00:00;642,00;5.56;1460,00;97,00;53.69
401;09/11/2021 00:00;642,00;6.04;1448,00;98,00;46.2
401;09/11/2021 00:00;642,00;5.84;1441,00;98,00;54.62
401;09/11/2021 00:00;642,00;5.92;1468,00;98,00;51.26
401;09/11/2021 00:00;642,00;5.92;1370,00;98,00;49.97
401;09/11/2021 00:00;642,00;5.86;1564,00;98,00;50.08
401;09/11/2021 00:00;642,00;6.48;1621,00;98,00;55.3
401;09/11/2021 00:00;642,00;6.61;1622,00;98,00;53.59
401;09/11/2021 00:00;642,00;6.48;1618,00;97,00;59.38
401;09/11/2021 00:00;642,00;6.66;1624,00;97,00;55.93
401;09/11/2021 00:00;642,00;6.64;1613,00;97,00;58.31
401;09/11/2021 00:00;642,00;6.53;1615,00;96,00;57.6
401;09/11/2021 00:00;642,00;6.59;1610,00;96,00;56.35
401;09/11/2021 00:00;642,00;6.48;1591,00;96,00;59.28
401;09/11/2021 00:00;642,00;6.62;1594,00;95,00;55.88
401;09/11/2021 00:00;642,00;6.65;1646,00;95,00;54.68
401;09/11/2021 00:00;642,00;6.46;1623,00;95,00;59.93
401;09/11/2021 00:00;642,00;6.65;1623,00;94,00;57.3
401;09/11/2021 00:00;642,00;6.53;1625,00;94,00;55.58
401;09/11/2021 00:00;642,00;6.63;1615,00;94,00;58.44
401;09/11/2021 00:00;642,00;6.54;1616,00;94,00;59.12
401;09/11/2021 00:00;642,00;6.55;1625,00;94,00;57.05
401;09/11/2021 00:00;642,00;6.56;1613,00;94,00;59.48
401;09/11/2021 00:00;642,00;6.64;1610,00;94,00;55.9
401;09/11/2021 00:00;642,00;6.49;1605,00;94,00;60.47
401;09/11/2021 00:00;642,00;6.64;1638,00;94,00;55.9
401;09/11/2021 00:00;642,00;6.46;1636,00;94,00;60.14
401;09/11/2021 00:00;121,00;2.74;2211,00;95,00;41.75
401;09/11/2021 00:00;642,00;4.63;1918,00;102,00;21.5
401;09/11/2021 00:00;642,00;4.13;2002,00;102,00;65.21
401;09/11/2021 00:00;642,00;6.6;1894,00;102,00;52.84
401;09/11/2021 00:00;642,00;6.8;1923,00;102,00;53.54
401;09/11/2021 00:00;642,00;6.82;1925,00;102,00;54.23
401;09/11/2021 00:00;642,00;6.59;1903,00;102,00;59.1
401;09/11/2021 00:00;642,00;6.78;1906,00;102,00;53.64
401;09/11/2021 00:00;642,00;6.78;1902,00;101,00;56.1
401;09/11/2021 00:00;642,00;6.74;1913,00;101,00;54.87
401;09/11/2021 00:00;642,00;6.79;1926,00;101,00;55.12
401;09/11/2021 00:00;642,00;6.73;1905,00;101,00;57.45
401;09/11/2021 00:00;642,00;6.66;1895,00;101,00;58.01
401;09/11/2021 00:00;642,00;6.78;1926,00;101,00;53.64
401;09/11/2021 00:00;642,00;6.76;1898,00;101,00;58.2
401;09/11/2021 00:00;642,00;6.59;1876,00;101,00;59.2
401;09/11/2021 00:00;642,00;6.93;1901,00;101,00;52.58
401;09/11/2021 00:00;642,00;6.67;1905,00;101,00;60.86
401;09/11/2021 00:00;642,00;6.72;1924,00;101,00;52.78
401;09/11/2021 00:00;642,00;6.7;1899,00;101,00;55.6
401;09/11/2021 00:00;642,00;6.81;1895,00;101,00;56.45
401;09/11/2021 00:00;642,00;6.69;1918,00;102,00;56.21
401;09/11/2021 00:00;642,00;6.79;1921,00;102,00;54.97
401;09/11/2021 00:00;642,00;6.72;1923,00;102,00;56.7
401;09/11/2021 00:00;642,00;6.73;1911,00;102,00;55.57
401;09/11/2021 00:00;642,00;6.72;1892,00;102,00;57.52
401;09/11/2021 00:00;642,00;6.71;1890,00;102,00;55.51
401;09/11/2021 00:00;642,00;6.72;1905,00;102,00;56.76
401;09/11/2021 00:00;642,00;6.72;1889,00;102,00;56.55
401;09/11/2021 00:00;642,00;6.74;1892,00;102,00;55.78
401;09/11/2021 00:00;642,00;6.81;1916,00;102,00;53.74
401;09/11/2021 00:00;642,00;6.75;1903,00;102,00;56.35
401;09/11/2021 00:00;642,00;6.71;1899,00;102,00;56.68
401;09/11/2021 00:00;642,00;6.78;1910,00;102,00;54.81
401;09/11/2021 00:00;642,00;6.65;1903,00;102,00;58.99
401;09/11/2021 00:00;642,00;6.71;1900,00;102,00;56.2
401;09/11/2021 00:00;642,00;6.72;1891,00;102,00;58.93
401;09/11/2021 00:00;642,00;6.73;1915,00;102,00;54.44
401;09/11/2021 00:00;642,00;6.68;1884,00;102,00;59.3
401;09/11/2021 00:00;642,00;6.52;1904,00;102,00;61.7
401;09/11/2021 00:00;642,00;6.87;1919,00;102,00;54.2
401;09/11/2021 00:00;642,00;6.63;1904,00;102,00;64.97
401;09/11/2021 00:00;642,00;6.66;1895,00;102,00;56.3
401;09/11/2021 00:00;642,00;6.74;1920,00;102,00;58.49
401;09/11/2021 00:00;642,00;6.73;1917,00;102,00;60.03
401;09/11/2021 00:00;642,00;6.62;1887,00;102,00;60.77
401;09/11/2021 00:00;642,00;6.79;1895,00;101,00;55.97
401;09/11/2021 00:00;642,00;6.55;1889,00;101,00;65.08
401;09/11/2021 00:00;642,00;6.76;1916,00;101,00;56.42
401;09/11/2021 00:00;642,00;6.7;1915,00;101,00;57.21
401;09/11/2021 00:00;642,00;6.71;1924,00;101,00;58.25
401;09/11/2021 00:00;642,00;6.64;1912,00;101,00;57.4
401;09/11/2021 00:00;642,00;6.77;1904,00;101,00;59.05
401;09/11/2021 00:00;642,00;6.66;1903,00;101,00;59,00
401;09/11/2021 00:00;642,00;6.67;1900,00;102,00;58.83
401;09/11/2021 00:00;642,00;6.69;1887,00;102,00;59.1
401;09/11/2021 00:00;642,00;6.68;1881,00;102,00;58.99
401;09/11/2021 00:00;642,00;6.79;1926,00;102,00;54.83
401;09/11/2021 00:00;642,00;6.63;1896,00;102,00;60.71
401;09/11/2021 00:00;642,00;6.72;1910,00;102,00;57.14
401;09/11/2021 00:00;642,00;6.61;1910,00;102,00;60.25
401;09/11/2021 00:00;642,00;6.66;1906,00;102,00;60.17
401;09/11/2021 00:00;642,00;6.62;1908,00;102,00;61.67
401;09/11/2021 00:00;642,00;6.76;1895,00;102,00;53.91
401;09/11/2021 00:00;642,00;6.51;1886,00;102,00;64.66
401;09/11/2021 00:00;642,00;6.57;1891,00;102,00;61.63
401;09/11/2021 00:00;642,00;6.86;1929,00;102,00;54.76
401;09/11/2021 00:00;642,00;6.46;1888,00;102,00;66.98
401;09/11/2021 00:00;642,00;6.79;1908,00;102,00;55.71
401;09/11/2021 00:00;642,00;6.66;1897,00;102,00;61.74
401;09/11/2021 00:00;642,00;6.69;1885,00;101,00;56.95
401;09/11/2021 00:00;642,00;6.67;1909,00;101,00;59.1
401;09/11/2021 00:00;642,00;6.75;1899,00;101,00;58.96
401;09/11/2021 00:00;642,00;6.69;1922,00;101,00;59.02
401;09/11/2021 00:00;642,00;6.66;1918,00;101,00;59.37
401;09/11/2021 00:00;642,00;6.66;1917,00;101,00;59.9
401;09/11/2021 00:00;642,00;6.71;1914,00;101,00;58.21
401;09/11/2021 00:00;642,00;6.69;1930,00;101,00;57.56
401;09/11/2021 00:00;642,00;6.68;1906,00;102,00;60.13
401;09/11/2021 00:00;642,00;6.73;1898,00;101,00;58.08
401;09/11/2021 00:00;642,00;6.71;1881,00;102,00;60.34
401;09/11/2021 00:00;642,00;6.67;1903,00;102,00;57.03
401;09/11/2021 00:00;642,00;6.76;1937,00;102,00;56.89
401;09/11/2021 00:00;642,00;6.63;1888,00;102,00;58.98
401;09/11/2021 00:00;642,00;6.68;1927,00;102,00;59.95
401;09/11/2021 00:00;642,00;6.62;1915,00;102,00;59.14
401;09/11/2021 00:00;642,00;6.66;1910,00;102,00;61.04
401;09/11/2021 00:00;642,00;6.74;1909,00;102,00;59.26
401;09/11/2021 00:00;642,00;6.75;1905,00;101,00;58.76
401;09/11/2021 00:00;642,00;6.37;1895,00;101,00;69.81
401;09/11/2021 00:00;642,00;6.7;1891,00;101,00;59.57
401;09/11/2021 00:00;642,00;6.84;1900,00;101,00;58.4
401;09/11/2021 00:00;642,00;6.35;1890,00;101,00;69.76
401;09/11/2021 00:00;642,00;6.65;1894,00;101,00;58.01
401;09/11/2021 00:00;642,00;6.73;1926,00;101,00;56.85
401;09/11/2021 00:00;642,00;6.71;1894,00;101,00;60.01
401;09/11/2021 00:00;642,00;6.71;1923,00;101,00;58.27
401;09/11/2021 00:00;642,00;6.67;1914,00;102,00;61.29
401;09/11/2021 00:00;642,00;6.74;1909,00;102,00;60.35
401;09/11/2021 00:00;642,00;6.67;1909,00;102,00;63.22
401;09/11/2021 00:00;642,00;6.48;1886,00;101,00;64.15
401;09/11/2021 00:00;642,00;6.69;1867,00;101,00;60.78
401;09/11/2021 00:00;642,00;6.79;1894,00;102,00;58.87
401;09/11/2021 00:00;642,00;6.54;1900,00;102,00;61.43
401;09/11/2021 00:00;642,00;6.73;1908,00;101,00;59.89
401;09/11/2021 00:00;642,00;6.5;1870,00;101,00;69.44
401;09/11/2021 00:00;642,00;6.7;1928,00;101,00;59.19
401;09/11/2021 00:00;642,00;6.57;1911,00;101,00;64.54
401;09/11/2021 00:00;642,00;6.66;1905,00;101,00;58.43
401;09/11/2021 00:00;642,00;6.62;1901,00;101,00;64.18
401;09/11/2021 00:00;642,00;6.69;1944,00;101,00;61.77
401;09/11/2021 00:00;642,00;6.59;1933,00;102,00;61.87
401;09/11/2021 00:00;642,00;6.49;1877,00;102,00;63.93
401;09/11/2021 00:00;642,00;6.72;1906,00;102,00;62.83
401;09/11/2021 00:00;642,00;6.29;1904,00;102,00;73.08
401;09/11/2021 00:00;642,00;6.74;1915,00;102,00;57.49
401;09/11/2021 00:00;642,00;6.62;1899,00;102,00;64.74
401;09/11/2021 00:00;642,00;6.65;1918,00;102,00;60.39
401;09/11/2021 00:00;642,00;6.59;1891,00;101,00;63.79
401;09/11/2021 00:00;642,00;6.74;1916,00;101,00;60.25
401;09/11/2021 00:00;642,00;6.65;1903,00;101,00;63.1
401;09/11/2021 00:00;642,00;6.68;1939,00;101,00;64.05
401;09/11/2021 00:00;642,00;6.63;1896,00;101,00;66.21
401;09/11/2021 00:00;642,00;6.6;1889,00;101,00;62.6
401;09/11/2021 00:00;642,00;6.58;1892,00;101,00;63.15
401;09/11/2021 00:00;642,00;6.84;1884,00;101,00;59.76
401;09/11/2021 00:00;642,00;6.46;1882,00;101,00;67.61
401;09/11/2021 00:00;642,00;6.59;1899,00;101,00;59.4
401;09/11/2021 00:00;642,00;6.06;1850,00;101,00;68.71
401;09/11/2021 00:00;642,00;6.65;1916,00;101,00;61.89
401;09/11/2021 00:00;642,00;6.73;1914,00;101,00;59.49
401;09/11/2021 00:00;642,00;6.59;1899,00;101,00;65.52
401;09/11/2021 00:00;642,00;6.56;1889,00;101,00;66.08
401;09/11/2021 00:00;642,00;6.75;1913,00;101,00;55.77
401;09/11/2021 00:00;642,00;6.33;1892,00;101,00;69.5
401;09/11/2021 00:00;642,00;6.33;1877,00;101,00;70.04
401;09/11/2021 00:00;642,00;6.87;1912,00;101,00;55.01
401;09/11/2021 00:00;642,00;6.43;1914,00;101,00;69.65
401;09/11/2021 00:00;642,00;6.62;1903,00;101,00;60.32
401;09/11/2021 00:00;642,00;6.61;1906,00;101,00;65.89
401;09/11/2021 00:00;642,00;6.69;1908,00;101,00;61.67
401;09/11/2021 00:00;642,00;6.47;1877,00;101,00;67.29
401;09/11/2021 00:00;642,00;6.3;1823,00;101,00;63.65
401;09/11/2021 00:00;642,00;6.69;1915,00;101,00;60.98
401;09/11/2021 00:00;642,00;6.61;1929,00;101,00;64.06
401;09/11/2021 00:00;642,00;6.32;1875,00;101,00;68.06
401;09/11/2021 00:00;642,00;6.72;1868,00;101,00;62.13
401;09/11/2021 00:00;642,00;6.6;1900,00;101,00;65.14
401;09/11/2021 00:00;642,00;6.58;1897,00;101,00;67.77
401;09/11/2021 00:00;642,00;6.49;1894,00;101,00;63.72
401;09/11/2021 00:00;642,00;6.77;1904,00;101,00;60.11
401;09/11/2021 00:00;642,00;6.6;1898,00;101,00;64.99
401;09/11/2021 00:00;642,00;6.6;1878,00;101,00;65.65
401;09/11/2021 00:00;642,00;6.54;1893,00;101,00;64.55
401;09/11/2021 00:00;642,00;6.77;1938,00;100,00;58.65
401;09/11/2021 00:00;642,00;6.57;1896,00;100,00;65.98
401;09/11/2021 00:00;642,00;6.71;1909,00;100,00;59.73
401;09/11/2021 00:00;642,00;6.59;1902,00;99,00;61.62
401;09/11/2021 00:00;642,00;6.53;1873,00;99,00;65.69
401;09/11/2021 00:00;642,00;6.69;1916,00;98,00;61.8
401;09/11/2021 00:00;642,00;6.5;1891,00;98,00;67.68
401;09/11/2021 00:00;642,00;6.66;1918,00;98,00;64.79
401;09/11/2021 00:00;642,00;5.52;1899,00;98,00;64.4
401;09/11/2021 00:00;642,00;5.4;1905,00;98,00;58.68
401;09/11/2021 00:00;642,00;6.22;1886,00;101,00;51.97
401;09/11/2021 00:00;642,00;6.53;1899,00;101,00;57.03
401;09/11/2021 00:00;642,00;6.78;1947,00;100,00;56.19
401;09/11/2021 00:00;642,00;6.72;1925,00;100,00;57.36
401;09/11/2021 00:00;642,00;6.75;1933,00;100,00;55.9
401;09/11/2021 00:00;642,00;6.66;1906,00;100,00;58.72
401;09/11/2021 00:00;642,00;6.58;1909,00;100,00;62.33
401;09/11/2021 00:00;642,00;6.73;1904,00;100,00;58.07
401;09/11/2021 00:00;642,00;6.76;1917,00;100,00;57.05
401;09/11/2021 00:00;642,00;6.7;1913,00;100,00;56.52
401;09/11/2021 00:00;642,00;6.68;1898,00;100,00;54.77
401;09/11/2021 00:00;642,00;6.82;1920,00;100,00;55.6
401;09/11/2021 00:00;642,00;6.67;1898,00;100,00;56.98
401;09/11/2021 00:00;642,00;6.7;1899,00;100,00;59.18
401;09/11/2021 00:00;642,00;6.72;1893,00;100,00;57.48
401;09/11/2021 00:00;642,00;6.73;1950,00;100,00;56.4
401;09/11/2021 00:00;642,00;6.31;1884,00;100,00;62.65
401;09/11/2021 00:00;642,00;6.75;1890,00;100,00;56.9
401;09/11/2021 00:00;642,00;6.87;1911,00;100,00;52.14
401;09/11/2021 00:00;642,00;6.44;1902,00;100,00;69.5
401;09/11/2021 00:00;642,00;6.84;1902,00;100,00;49.86
401;09/11/2021 00:00;642,00;6.83;1897,00;100,00;57.55
401;09/11/2021 00:00;642,00;6.57;1875,00;100,00;62.77
401;09/11/2021 00:00;642,00;6.66;1903,00;100,00;57.96
401;09/11/2021 00:00;642,00;6.75;1889,00;100,00;54.65
401;09/11/2021 00:00;642,00;6.69;1901,00;100,00;58.28
401;09/11/2021 00:00;642,00;6.64;1886,00;100,00;57.43
401;09/11/2021 00:00;642,00;6.76;1916,00;101,00;55.7
401;09/11/2021 00:00;642,00;6.81;1916,00;101,00;53.75
401;09/11/2021 00:00;642,00;6.64;1903,00;100,00;63,00
401;09/11/2021 00:00;642,00;6.73;1899,00;100,00;50.85
401;09/11/2021 00:00;642,00;6.72;1892,00;100,00;58.72
401;09/11/2021 00:00;642,00;6.69;1914,00;100,00;60.29
401;09/11/2021 00:00;460,00;3.42;1708,00;102,00;61.65
401;09/11/2021 00:00;460,00;6.82;1929,00;102,00;62.93
401;09/11/2021 00:00;460,00;6.63;1932,00;103,00;65.03
401;09/11/2021 00:00;460,00;6.33;1907,00;103,00;72.89
401;09/11/2021 00:00;460,00;6.65;1925,00;103,00;67.75
401;09/11/2021 00:00;460,00;6.65;1918,00;103,00;66.33
401;09/11/2021 00:00;460,00;4.99;1705,00;103,00;71.4
401;09/11/2021 00:00;460,00;5.74;1900,00;103,00;75.41
401;09/11/2021 00:00;460,00;6.79;1949,00;99,00;63.47
401;09/11/2021 00:00;460,00;6.04;1892,00;99,00;75.94
401;09/11/2021 00:00;460,00;6.34;1887,00;99,00;71.16
401;09/11/2021 00:00;460,00;6.68;1891,00;99,00;67.8
401;09/11/2021 00:00;460,00;6.48;1908,00;99,00;71.25
401;09/11/2021 00:00;460,00;6.65;1919,00;99,00;69.03
401;09/11/2021 00:00;460,00;6.25;1888,00;99,00;72.11
401;09/11/2021 00:00;460,00;6.31;1863,00;99,00;72.79
401;09/11/2021 00:00;460,00;6.57;1907,00;99,00;68.77
401;09/11/2021 00:00;460,00;6.48;1925,00;99,00;71.92
401;09/11/2021 00:00;460,00;6.64;1948,00;99,00;68.29
401;09/11/2021 00:00;460,00;6.42;1931,00;99,00;71.68
401;09/11/2021 00:00;460,00;6.56;1902,00;99,00;70.65
401;09/11/2021 00:00;460,00;6.57;1943,00;99,00;67.75
401;09/11/2021 00:00;460,00;6.06;1916,00;99,00;74.5
401;09/11/2021 00:00;460,00;6.67;1914,00;99,00;67.87
401;09/11/2021 00:00;460,00;6.45;1911,00;99,00;73.21
401;09/11/2021 00:00;460,00;6.59;1926,00;99,00;69.73
401;09/11/2021 00:00;460,00;6.47;1930,00;99,00;74.35
401;09/11/2021 00:00;460,00;6.63;1949,00;99,00;67.74
401;09/11/2021 00:00;460,00;5.56;1803,00;99,00;75.19
401;09/11/2021 00:00;460,00;6.12;1883,00;99,00;73.01
401;09/11/2021 00:00;460,00;6.75;1924,00;99,00;67.15
401;09/11/2021 00:00;460,00;6.3;1870,00;99,00;73.15
401;09/11/2021 00:00;460,00;6.47;1944,00;99,00;69.32
401;09/11/2021 00:00;460,00;6.37;1885,00;99,00;73.84
401;09/11/2021 00:00;460,00;6.47;1906,00;99,00;71.27
401;09/11/2021 00:00;460,00;6.74;1912,00;99,00;65.62
401;09/11/2021 00:00;460,00;6.46;1895,00;99,00;70.65
401;09/11/2021 00:00;460,00;6.68;1904,00;99,00;66.33
401;09/11/2021 00:00;460,00;6.62;1911,00;99,00;68.47
401;09/11/2021 00:00;460,00;6.52;1902,00;99,00;70.51
401;09/11/2021 00:00;460,00;6.71;1929,00;99,00;63.75
401;09/11/2021 00:00;460,00;6.47;1900,00;99,00;68.73
401;09/11/2021 00:00;460,00;6.67;1916,00;99,00;64.81
401;09/11/2021 00:00;460,00;6.65;1935,00;99,00;64.98
401;09/11/2021 00:00;460,00;6.51;1913,00;99,00;67.04
401;09/11/2021 00:00;460,00;6.57;1903,00;99,00;67.04
401;09/11/2021 00:00;460,00;6.62;1922,00;99,00;67.74
401;09/11/2021 00:00;460,00;6.56;1947,00;99,00;66.32
401;09/11/2021 00:00;460,00;5.76;1903,00;99,00;75.11
401;09/11/2021 00:00;460,00;6.69;1939,00;99,00;66.35
401;09/11/2021 00:00;460,00;6.42;1853,00;99,00;66.72
401;09/11/2021 00:00;460,00;5.6;1911,00;99,00;73.24
401;09/11/2021 00:00;460,00;6.56;1933,00;99,00;68.56
401;09/11/2021 00:00;460,00;5.44;1795,00;99,00;74.18
401;09/11/2021 00:00;460,00;5.65;1915,00;99,00;64.94
401;09/11/2021 00:00;460,00;6.02;1918,00;99,00;62.34
401;09/11/2021 00:00;460,00;6.59;1901,00;99,00;67.61
401;09/11/2021 00:00;460,00;6.44;1927,00;99,00;72.75
401;09/11/2021 00:00;460,00;6.19;1913,00;99,00;75.43
401;09/11/2021 00:00;460,00;6.7;1932,00;99,00;63.54
401;09/11/2021 00:00;460,00;6.54;1939,00;99,00;68.65
401;09/11/2021 00:00;460,00;6.38;1945,00;99,00;69.46
401;09/11/2021 00:00;460,00;6.53;1935,00;99,00;68.02
401;09/11/2021 00:00;460,00;6.36;1905,00;99,00;73.97
401;09/11/2021 00:00;460,00;6.6;1927,00;99,00;67.02
401;09/11/2021 00:00;460,00;6.35;1907,00;99,00;72.94
401;09/11/2021 00:00;460,00;6.65;1915,00;99,00;66.62
401;09/11/2021 00:00;460,00;6.47;1909,00;99,00;69.85
401;09/11/2021 00:00;460,00;6.56;1907,00;99,00;66.85
401;09/11/2021 00:00;460,00;6.29;1911,00;99,00;71.75
401;09/11/2021 00:00;460,00;6.55;1907,00;99,00;67.43
401;09/11/2021 00:00;460,00;6.57;1944,00;99,00;67.54
401;09/11/2021 00:00;460,00;6.28;1896,00;99,00;72.57
401;09/11/2021 00:00;460,00;6.56;1901,00;99,00;69.47
401;09/11/2021 00:00;460,00;6.6;1899,00;99,00;68.15
401;09/11/2021 00:00;460,00;6.64;1906,00;99,00;66.5
401;09/11/2021 00:00;460,00;6.47;1920,00;99,00;68.92
401;09/11/2021 00:00;460,00;6.58;1913,00;99,00;67.68
401;09/11/2021 00:00;460,00;6.43;1906,00;99,00;72.14
401;09/11/2021 00:00;460,00;6.58;1907,00;99,00;67.06
401;09/11/2021 00:00;460,00;6.44;1858,00;99,00;69.94
401;09/11/2021 00:00;460,00;6.31;1900,00;99,00;70.33
